product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Awesome,Very good product. No Damage,Rayachoti,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,This product  performance very good battery life very well,Gurugram,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Nice,Nice Products,Golaghat District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Worth the money,Nice,Bhilai,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Nuce,Bhilai,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,Best deal,Durg,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,"Sound quality is so good,nice look,",Mundra,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Quality is so superb.    Bass is so good Sup..b,Bhavnagar District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,"I am using this product from the last 22 days, but there is no any issue and i am really so happy because in this price it's a great deal.    Colour, sound, design, style everything is super. So, thanks to FLIPKART😇😇😇 and good job by TECHFIRE so to you also, really it's a fire product 👍👍👍",Lumding,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Good,Surat District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Wow so nice product,Bengaluru,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Nyc,Ateli,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Good product,Gakulnagar,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Best headphones,Vadnagar,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Nice product,Vizianagaram,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,it is very nice,Secunderabad,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good quality product,Worth it,Kullu District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Darun,Murshidabad District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Nice product,Chennai,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Sound decimals is very high it will effects to ear and calls clear but in traffic not too good but ok in this price segment i am giving this review after 20 days,Hyderabad,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,It's good,Kanchipuram,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,2,Moderate,Not acceptable charging sport properly,Meerut,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Not recommended at all,Battery very poor,Sonbhadra District,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Good  💕,Bengaluru,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Don't waste your money,The quality of the wires is too worst,Nandigama,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Thanks Flipkart,Bangalore,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Good,Jaipur,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,V good,Ludhiana,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Good,Bhiwandi,11 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Nice,Purba Bardhaman District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Useless product,Bad product,Raniganj,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Just okay,Ok,Chennai,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Nice good,Bhadrak,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Does the job,It's really very good product,Jamui District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Nice hai bhai,Daltonganj,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,Good product,Etmadpur,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Nice,Rath,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,After 2 months use: This headphone is amazing at this price rate.....you should really purchase it ...the quality of the audio is superb and works very nice,Silchar,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Highly recommended,Excellent product 👌👌,Agra District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Value-for-money,Ok,Pimpri Chinchwad,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Nice product,Ballia District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Nice mujik,Bhubaneswar,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Very nice product good sound quality and nice battery backup,Bhopal,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Unsatisfactory,Very Poor not working in Tech fire Bluetooth Just 2month working. Weast of product,Chennai,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,It's good,Mirzapur Cum Vindhyachal,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Super,Tuni,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Absolute rubbish!,Bad product,Kumta,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Nice,Sikandarabad Industrial Area,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Nice product,Jalgaon District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worthless,Worst product...never buy electronics from Flipkart,Shahjahanpur,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Osm product thanks Flipkart,Mandamarri,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Worth for the money,Singampuneri,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Very good product 👌 Thank you Flipkart 💓,Madikeri,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Good,Bangalore,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Decent product,Nyc products,Gaya,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Good.... 😍,Kottayam District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,very nice.,Bankura District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Does the job,Nice product 👌,Basti District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,nice,Visakhapatnam,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Good product thanks,Anantapur,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Super,Bangalore,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Good,Jaipur,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Very Good Awesome 👍👍,Binika,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Good product,Hyderabad,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Super,Tiruvethipuram,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Product is good. But logistic service is very bad,Ghaziabad,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Product is good but logistic service is very bad👎,Ghaziabad,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,Ok good 👍,Chennai,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Worthless,Demage not working,Patna,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Did not meet expectations,Mic totally not working properly 😃😃,Kamrup District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Pretty good,Nice techfire thank you Flipkart,Ambedkar Nagar District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Utterly Disappointed,Very very bad,Nedumangad,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Nice,Bengaluru,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Awesome,Thank you so much ❤️❤️❤️❤️ It really so good,Anantapur District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Very good,Jaintia Hills District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Love this,Mallawan,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Nice products,Nawabganj Gonda District,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Just okay,Nice one,Arakonam,12 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Horrible,Not good,North 24 Parganas,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Superb bass quality and battery backup,Raisen,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,According to price it is good. Don't expect better battery backup. 😞,Gorakhpur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Worth the money,Good products,Singur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Useless product,This product is very bad after 2/3 week it works not properly and voice is break sound quality is very poor,Osmanabad District,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Very good,Erode District,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Not bad,Madhupur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Worth the money,Best,New Delhi.,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Nice product,Good condition,Jharia Khas,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Supar,Kurnool,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Best price and best product,Kanpur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Awesome product in lowest price. Best quality sound with extra time battery backup.,Aurangabad,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Wonderful,OSM,Champdani,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Really very nice..,Konnagar,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Very poor,Nice but not to best,Purba Bardhaman District,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Great product,Good 👍,Ballepalle,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good choice,Good sound Quality...Awesome Bass Excellent battery backup,Kolkata,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Good,Jaipur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Unsatisfactory,It's not working properlyAnd sound got gliched,Osmanabad District,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Very Good,Very good product in this price range nice battery backup and fast charging good product 👍,Kanpur,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Delightful,Supper fire products,Muzaffarnagar,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Highly recommended,The product is good I like it due to the product sound is good 👍👍,Atchutapuram Apsez,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Mind-blowing purchase,Very  nice  product,Thalassery,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Value-for-money,Very good sound quality and battery 2days backups.,Raxaul Bazar,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Good,Mysuru,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Does the job,Use full product for this money 💰💰💰,Darbhanga,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Highly recommended,No good,Kondamallapalle,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Wonderful,Supar,Jamui,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Good,Bidhan Nagar,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Fair,Best product,Ballari,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Does the job,Superb,Ballari,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Wonderful,Empresive product,Janjgir Champa District,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Really Nice,Nice product 😊,Yavatmal,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Super,Coimbatore,13 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Hated it!,After one month...product kharap hoye geche....not satisfied....taka ta waste hoye gelo amar..😕,Hugli Chinsurah,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Best in the market!,Best quality super sound bess good performance...!,Hassan,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Nice supper 👍👍👍,Kolkata,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Good product,Deoghar,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Must buy!,Very good,Patna,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Pretty good,Nice product.. thanks Flipkart,Uluberia,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific,Good product,Noida,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Simply awesome,Nice 👌,Koraput,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,"This is good bluetuth,,sound quality is good, after three months use, then I typing this comment",Khagaria,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Classy product,Nice 👍,Bengaluru,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Terrific purchase,Very gard bass,Coimbatore District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Fabulous!,Nice product,Paschim Medinipur District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Worth every penny,Very good quality,Paschim Medinipur District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Just wow!,Very very good,Kachchh District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Super,North Goa District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Good,Val botton MP3 Revas not working,Lucknow,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Excellent,Super quality,Shahdol,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,3,Just okay,Average,Darjiling District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,I am happy with this product...,Hugli District,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Very poor,Very poor quality because not connected in phone,Varanasi,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,1,Don't waste your money,"this product is not good , don't buy ...",Gummidipoondi,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,4,Good quality product,Nice quality in best price,Kurnool,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Super!,Low price but features are awsome mike little bit unexpected.. but this price range it's ok,Raha,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Wonderful,Very good,West Medinipur,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Brilliant,Good product,Pandua,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Best colette  product,Bhavnagar,14 days ago,0,0
ACCG5EPZBRZDZFSZ,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth headphone Bluetooth Headset,5,Perfect product!,Price  acoding best colette end best product  wow 🤑,Bhavnagar,14 days ago,0,0
